89D227B655E5C82AECF13C3F540D4CF4,BA96DE419E711691B9445D6A6307C170,CMT,01-01-13,3:11:48,PM,CSH,7,0,1,0,0,7
0BD7C8F5BA12B88E0B67BED28BEA73D8,9FD8F69F0804BDB5549F40E9DA1BE472,CMT,06-01-13,12:18:35,AM,CSH,6,1,1,0,0,7
0BD7C8F5BA12B88E0B67BED28BEA73D8,9FD8F69F0804BDB5549F40E9DA1BE472,CMT,05-01-13,6:49:41,PM,CSH,6,1,1,0,0,7
DFD2202EE08F7A8DC9A57B02ACB81FE2,51EE87E3205C985EF8431D850C786310,CMT,07-01-13,11:54:15,PM,CSH,5,1,1,0,0,6
DFD2202EE08F7A8DC9A57B02ACB81FE2,51EE87E3205C985EF8431D850C786310,CMT,07-01-13,11:25:03,PM,CSH,10,1,1,0,0,11
20D9ECB2CA0767CF7A01564DF2844A3E,598CCE5B9C1918568DEE71F43CF26CD2,CMT,07-01-13,3:27:48,PM,CSH,10,0,1,0,0,10
496644932DF3932605C22C7926FF0FE0,513189AD756FF14FE670D10B92FAF04C,CMT,08-01-13,11:01:15,AM,CSH,6,0,1,0,0,7
2C0E91FF20A856C891483ED63589F982,1DA2F6543A62B8ED934771661A9D2FA0,CMT,07-01-13,6:15:47,PM,CSH,6,1,1,0,0,7
2D4B95E2FA7B2E85118EC5CA4570FA58,CD2F522EEE1FF5F5A8D8B679E23576B3,CMT,07-01-13,3:33:28,PM,CSH,13,0,1,0,0,14
E12F6AF991172EAC3553144A0AF75A19,06918214E951FA0003D1CC54955C2AB0,CMT,08-01-13,1:11:52,PM,CSH,8,0,1,0,0,8
E12F6AF991172EAC3553144A0AF75A19,06918214E951FA0003D1CC54955C2AB0,CMT,08-01-13,9:50:05,AM,CSH,9,0,1,0,0,10
78FFD9CD0CDA541F335EF8B38FB494D6,E949C583ECF62C8F03FDCE1484954A08,CMT,10-01-13,12:07:08,PM,CSH,10,0,1,0,0,10
237F49C3ECC11F5024B254268F054384,93C363DDF8ED9385D65FAD07CE3F5F07,CMT,07-01-13,7:35:47,AM,CSH,10,0,1,0,0,11
3349F919AA8AE5DC9C50A3773EA45BD8,7CE849FEF67514F080AF80D990F7EF7F,CMT,10-01-13,3:42:29,PM,CSH,16,0,1,0,0,16
3349F919AA8AE5DC9C50A3773EA45BD8,7CE849FEF67514F080AF80D990F7EF7F,CMT,10-01-13,2:27:28,PM,CSH,17,0,1,0,0,17
4C005EEBAA7BF26B84B21586332488A2,351BE7D984BE17DB2FA80A748E816472,CMT,07-01-13,10:09:59,PM,CSH,9,1,1,0,0,10
7D99C30FCE69B1A9DD27E2AEAC9BFA0C,460C3F57DD9CB2265DB75B14CD70224D,CMT,07-01-13,5:18:16,PM,CSH,5,1,1,0,0,6
E6FBF80668FE0611AEA44FD9574A7E32,36773E80775F26CD1158EB5450A61C79,CMT,07-01-13,6:08:51,AM,CSH,7,0,1,0,0,8
0C5296F3C8B16E702F8F2E06F5106552,D2363240A9295EF570FC6069BC4F4C92,CMT,07-01-13,10:25:46,PM,CSH,11,1,1,0,0,12
B6FC8357E0D53B0F1FA897D536A20F5C,113A5BA8513934DEE97A342E3535DE96,CMT,07-01-13,6:05:36,PM,CSH,16,1,1,0,0,17
E12F6AF991172EAC3553144A0AF75A19,06918214E951FA0003D1CC54955C2AB0,CMT,08-01-13,1:29:25,PM,CSH,8,0,1,0,0,8
4C005EEBAA7BF26B84B21586332488A2,351BE7D984BE17DB2FA80A748E816472,CMT,07-01-13,9:13:02,PM,CSH,8,1,1,0,0,9
E9BA494DC1A1F26D186394EFBB8327CF,BBF604B3A2426BFBAAC982AAAA0BF1B5,CMT,01-01-13,6:36:53,PM,CSH,4,0,1,0,0,5
E6FBF80668FE0611AEA44FD9574A7E32,36773E80775F26CD1158EB5450A61C79,CMT,07-01-13,8:17:06,AM,CSH,7,0,1,0,0,8
0C5296F3C8B16E702F8F2E06F5106552,D2363240A9295EF570FC6069BC4F4C92,CMT,07-01-13,10:39:03,PM,CSH,7,1,1,0,0,8
A3B17384165197E18CA0A1BB61277EE9,B8396B62883EA332EFD2771A6B031D05,CMT,07-01-13,6:26:32,AM,CSH,4,1,1,0,0,5
312E0CB058D7FC1A6494EDB66D360CD2,7B5156F38990963332B33298C8BAE25E,CMT,05-01-13,11:54:49,AM,CSH,8,0,1,0,0,8
F1EF8290A54338B1396DD98E38E09143,0FDDEFAFF6FC38BD632B6DDED47DA618,CMT,05-01-13,8:16:58,AM,CSH,20,0,1,0,0,21
0F9E0728AB1E40D5CEB0C6EDBF805CCB,8434E8A33D8C0150573FAA00B8A9ABF5,CMT,05-01-13,7:04:43,PM,CSH,10,0,1,0,0,11
33A0B414EB87DB2538CB5929BF1EEE0D,8105CBF11B1747C525FA81334375EF5B,CMT,05-01-13,5:34:11,PM,CSH,18,0,1,0,0,19
24B56A4A0AC119529DBA559181C14FE4,CD5A75F5F950B3E26D561732332C8A5D,CMT,05-01-13,6:59:29,PM,CSH,11,0,1,0,0,12
7E3256C342CAFB3C23D3ABB98B9F3FB6,4F7873C913735088F9BEF85C1D054D31,CMT,05-01-13,3:00:46,AM,CSH,21,1,1,0,0,22
2C159C8FCCDE50174CF6CFC07E75F1BA,51C567531541EE45C5EE86E956E46E4C,CMT,07-01-13,4:45:14,AM,CSH,6,1,1,0,0,7
1F03ADDC384F4C5FB5E760528D4E0BA5,6607D2680127BFBCFF94193B15578DE7,CMT,01-01-13,6:45:02,PM,CSH,6,0,1,0,0,6
764CA5AE502C0FEC9BB69DBCB6BB4ECC,26516CD746248B3495CBD99A8ABAF8B4,CMT,05-01-13,8:51:53,PM,CSH,12,1,1,0,0,13
DD98E2C3AF5C47B4449F720ECC5778D4,79807332B275653A2473554C7328500A,CMT,02-01-13,6:58:08,AM,CSH,3,0,1,0,5,8
26FC1764E8F96A8233F8C77F21D4161A,D8512BDC6E6DBF909DCC78174F02DA41,CMT,06-01-13,12:46:25,AM,CSH,17,1,1,0,0,18
4A4DA06C65CFA356CD538AF4B899430E,7CE1605151178F02B4EBBD8472C86A13,CMT,02-01-13,8:12:21,AM,CSH,11,0,1,0,0,12
764CA5AE502C0FEC9BB69DBCB6BB4ECC,26516CD746248B3495CBD99A8ABAF8B4,CMT,05-01-13,7:45:00,PM,CSH,9,0,1,0,0,10
E8950C1BF2CE598E95DE0CA5C89FA4BA,E4D2F480F3C91138B7BA9F1BDE710434,CMT,05-01-13,9:23:06,PM,CSH,4,1,1,0,0,5
9BB803DFE81D89F77C37D4C05BB1ABA1,797E4DBEC1C53DBC3196540342C64D4B,CMT,06-01-13,10:56:31,AM,CSH,8,0,1,0,0,9
0B57B9633A2FECD3D3B1944AFC7471CF,CCD4367B417ED6634D986F573A552A62,CMT,07-01-13,2:38:35,PM,CSH,7,0,1,0,0,7
0B57B9633A2FECD3D3B1944AFC7471CF,CCD4367B417ED6634D986F573A552A62,CMT,07-01-13,10:35:10,AM,CSH,7,0,1,0,0,8
0B57B9633A2FECD3D3B1944AFC7471CF,CCD4367B417ED6634D986F573A552A62,CMT,07-01-13,2:46:55,PM,CSH,8,0,1,0,0,8
E12F6AF991172EAC3553144A0AF75A19,06918214E951FA0003D1CC54955C2AB0,CMT,08-01-13,3:17:50,PM,CSH,7,0,1,0,0,8
2C0E91FF20A856C891483ED63589F982,1DA2F6543A62B8ED934771661A9D2FA0,CMT,07-01-13,6:24:11,PM,CSH,11,1,1,0,0,12
78FFD9CD0CDA541F335EF8B38FB494D6,E949C583ECF62C8F03FDCE1484954A08,CMT,10-01-13,12:20:38,PM,CSH,7,0,1,0,0,7
FAE1370A694D0621FAE1E62FAFD64080,265B3D7D30A9B7AE389A2626F6825266,CMT,07-01-13,10:15:19,AM,CSH,6,0,1,0,0,6
32D306FD3A4D7CEDCFD8D644294DD5B7,05EACD5B806FC3D01A377606D37CF327,CMT,08-01-13,1:56:41,PM,CSH,10,0,1,0,0,11
D8AADA4E722C87C10E609654612630DD,8F1E4F779A4D67431C3FCFA4E70A87DC,CMT,10-01-13,5:19:42,PM,CSH,24,1,1,0,0,26
A5A69FAD94C3DC7854F9DDEA994B6380,178BA04DD1A4E3A184C86AA3F110A742,CMT,10-01-13,1:16:11,PM,CSH,11,0,1,0,0,11
7D99C30FCE69B1A9DD27E2AEAC9BFA0C,460C3F57DD9CB2265DB75B14CD70224D,CMT,08-01-13,12:02:36,AM,CSH,5,1,1,0,0,6
5E162F2D7F569949769648C56A23C525,6F7932F2B112DAABF1F2A385FE2AB819,CMT,07-01-13,5:54:25,PM,CSH,8,1,1,0,0,10
82420BD631D2BB88E2F213A8CA15BECE,213779F7AA40E58009B3457E3FA7089D,CMT,08-01-13,10:38:22,AM,CSH,14,0,1,0,0,15
1836E1591EE79F810104064B945747AB,18EDD3FC80A78DC262E2442FEEA55F01,CMT,07-01-13,8:13:25,PM,CSH,13,1,1,0,0,14
1836E1591EE79F810104064B945747AB,18EDD3FC80A78DC262E2442FEEA55F01,CMT,08-01-13,1:15:53,AM,CSH,8,1,1,0,0,9
8FCED8833E91F75673B4B4B4A7D720AB,C8DB0DEAF651336169544E466AFF2DA1,CMT,07-01-13,6:12:27,PM,CSH,9,1,1,0,0,10
47CFD616C057758044C57D1B4BEFE759,A6DCBA545B1E1A2DC24BFEE1C0A54029,CMT,07-01-13,6:45:40,PM,CSH,11,1,1,0,0,12
4728FA63A46613319446ED726626FED3,4A6C8D08FAB98E9C9B21399C5255EED0,CMT,08-01-13,11:33:23,AM,CSH,10,0,1,0,0,11
0CC08DE5645A7137059499EA11886805,4F2627F9FD34A9B9EFCCFC5147048345,CMT,07-01-13,6:45:14,PM,CSH,7,1,1,0,0,8
961D9C9506D105D3A7E88229F0487033,65683B8714DEF5F783E75E8111784177,CMT,10-01-13,3:17:20,PM,CSH,8,0,1,0,0,9
